id,prev_price,replace_time,satisfaction_score
26239,36,4,3
26269,38,4,4
26282,29,5,4
26290,36,4,4
26291,35,4,4
26302,35,5,4
26322,35,4,4
26363,37,5,4
26389,34,4,4
26401,37,4,4
26412,43,4,4
26421,37,4,4
26430,42,4,4
26434,26,4,4
26440,30,4,4
26447,35,4,4
26457,37,4,4
26511,34,4,4
26547,41,4,4
26561,38,4,4
26584,32,4,4
26593,31,4,4
26606,40,4,4
26625,38,4,4
26629,30,4,4
26639,37,3,4
26702,34,4,4
26719,33,4,4
26729,37,4,4
26730,31,4,4
26739,28,4,4
26740,35,4,4
26773,38,4,4
26797,34,4,4
26801,34,4,4
26825,35,5,4
26844,36,5,3
26849,35,4,4
26857,37,4,5
26866,39,4,4
26874,39,4,4
26882,31,4,4
26919,39,4,4
26956,35,5,4
26966,37,4,4
26967,40,4,4
26990,36,5,4
27053,40,5,4
27079,32,4,4
27152,29,4,4
27168,45,4,4
27173,34,4,4
27190,40,4,4
27193,38,4,4
27194,39,4,4
27202,39,5,4
27212,40,3,4
27232,38,4,4
27234,40,4,4
27243,43,4,4
27245,37,4,4
27261,28,4,3
27270,39,4,4
27285,34,4,4
27288,35,4,4
27292,29,4,5
27313,40,4,4
27324,41,4,4
27327,41,4,4
27365,40,4,4
27374,32,4,4
27391,35,4,4
27430,38,4,4
27444,36,4,4
27462,42,4,4
27467,33,4,4
27490,36,4,3
27491,37,4,4
27503,37,4,3
27533,26,4,3
27555,37,4,4
27563,36,4,5
27568,41,4,4
27595,33,4,4
27599,38,4,4
27605,37,4,4
27613,31,4,4
27627,37,4,4
27685,29,4,4
27701,35,5,4
27710,35,3,4
27745,39,4,4
27754,36,4,4
27764,37,4,4
27777,42,4,4
27795,45,4,4
27817,37,4,4
27830,35,4,3
27853,44,4,4
27894,40,4,5
27913,37,4,3
27918,36,4,4
27927,31,4,4
27939,37,4,4
27945,38,4,4
27947,32,4,4
27951,38,4,4
27970,35,4,5
27985,40,5,4
28006,33,4,4
28011,40,4,4
28012,35,4,3
28016,41,4,4
28026,32,4,4
28028,33,4,4
28038,39,4,4
28050,41,4,4
28137,35,4,4
28143,33,4,5
28197,40,4,4
28228,34,4,4
28258,39,4,4
28275,38,4,4
28279,36,4,4
28302,34,4,4
28331,41,4,5
28335,35,4,5
28342,34,4,4
28347,35,4,4
28353,40,4,4
28369,34,4,4
28385,38,4,4
28392,28,4,4
28422,33,4,4
28425,32,4,4
28450,35,4,4
28456,27,4,4
28480,37,4,4
28481,31,4,4
28489,38,5,4
28510,37,4,4
28520,44,4,4
28527,34,5,4
28546,32,4,4
28596,37,4,3
28605,39,4,4
28606,32,4,4
28640,44,4,4
28647,40,5,4
28649,33,4,4
28658,33,4,4
28671,39,4,4
28702,38,4,4
28706,34,4,4
28719,37,4,4
28733,42,4,4
28738,32,4,4
28757,35,4,4
28762,33,4,4
28763,43,4,3
28785,32,4,4
28787,34,5,5
28796,36,4,5
28799,34,4,4
28806,42,3,4
28810,45,4,4
28813,30,4,4
28814,32,4,4
28830,25,3,4
28837,35,4,4
28867,27,4,4
28868,33,4,4
28880,38,4,4
28901,29,4,4
28926,32,4,4
28927,36,4,4
28941,41,4,4
28950,28,4,4
28958,41,4,4
28992,36,4,4
29041,29,3,4
29054,39,4,4
29085,38,4,4
29089,29,4,4
29113,39,4,4
29155,37,4,4
29161,37,3,4
29163,37,4,4
29177,34,4,4
29193,35,4,4
29215,38,4,3
29216,37,4,4
29234,29,4,4
29239,35,4,4
29244,33,4,3
29254,39,4,4
29287,41,4,4
29307,32,4,4
29341,33,4,4
29345,40,4,4
29346,40,4,4
29393,38,4,3
29400,37,4,4
29425,40,4,5
29426,40,5,4
29433,34,4,5
29444,44,4,4
29447,38,4,4
29459,31,4,4
29461,37,4,4
29463,31,4,4
29467,32,4,5
29487,39,4,5
29495,38,4,3
29515,38,4,4
29518,37,4,4
29522,40,4,4
29533,34,4,4
29536,29,3,4
29541,40,3,4
29550,35,4,3
29553,32,4,4
29570,36,4,4
29572,40,4,4
29586,41,4,4
29609,30,4,4
29615,38,4,4
29630,40,4,4
29642,39,4,5
29647,39,4,4
29649,38,4,4
29676,36,4,4
29698,27,4,4
29704,32,4,4
29718,41,4,4
29747,37,4,4
29754,40,4,5
29784,29,4,4
29826,40,4,4
29834,38,4,4
29848,33,4,4
29862,28,4,4
29889,38,5,5
29930,40,4,4
29932,34,4,4
29965,35,4,4
29966,38,4,4
29969,30,4,4
29996,32,4,4
30000,32,4,4
30013,37,4,4
30018,34,4,4
30066,39,3,5
30077,39,4,4
30092,38,5,4
30099,40,4,4
30112,40,4,4
30120,41,4,4
30140,36,4,4
30156,43,4,4
30183,36,4,4
30193,37,4,4
30212,46,4,4
30218,38,4,4
30234,41,4,4
30237,36,4,4
30259,37,4,4
30289,38,4,3
30293,36,4,4
30313,37,5,4
30343,34,4,4
30352,43,4,4
30369,35,4,4
30410,33,4,4
30418,39,4,4
30440,39,4,4
30465,40,4,4
30487,40,4,4
30501,35,4,4
30517,38,4,4
30521,37,4,4
30533,42,4,4
30555,31,4,3
30560,35,4,4
30583,33,4,4
30610,29,4,4
30657,38,4,4
30667,36,4,4
30695,35,4,4
30696,28,4,4
30703,28,4,5
30705,34,4,4
30725,39,4,4
30736,39,4,4
30739,41,4,4
30745,36,4,4
30755,41,4,4
30757,38,4,4
30775,45,3,4
30791,35,4,4
30811,34,4,4
30826,41,5,4
30833,35,4,4
30841,33,4,4
30870,34,4,4
30886,38,4,5
30910,32,4,4
30945,36,4,3
30953,43,4,3
30966,34,4,4
30980,33,4,4
31004,37,4,4
31044,39,4,4
31052,37,4,4
31055,38,4,4
31076,43,4,4
31171,34,4,4
31172,33,5,4
31203,39,4,3
31225,33,4,4
31245,38,4,4
31276,36,4,4
31278,36,5,4
31305,40,4,3
31308,33,4,4
31317,35,4,4
31335,37,4,4
31368,38,4,4
31385,39,4,4
31392,38,4,4
31395,36,4,4
31406,42,5,4
31460,27,4,4
31471,39,4,4
31473,42,4,4
31500,33,4,4
31510,33,4,4
31552,31,3,4
31576,30,3,4
31581,40,4,4
31586,41,4,4
31587,36,4,4
31589,35,4,4
31642,34,4,4
31655,33,4,4
31664,36,4,4
31667,40,4,4
31684,37,4,4
31725,38,4,4
31728,31,4,5
31729,31,4,4
31732,37,4,5
31733,32,4,4
31741,38,4,4
31745,36,4,4
31753,33,4,4
31774,33,4,4
31791,32,4,4
31794,28,4,4
31799,34,4,4
31807,35,4,4
31816,34,4,4
31828,37,3,4
31899,34,4,3
31915,35,4,4
31924,36,3,4
31928,40,4,4
31942,39,4,4
31961,42,4,4
31967,36,4,4
31993,40,4,4
31998,44,4,4
32004,40,4,4
32007,35,4,4
32015,36,4,4
32019,26,4,3
32026,35,4,4
32029,36,4,4
32041,31,4,5
32048,30,4,4
32069,37,4,4
32071,39,4,4
32116,35,4,4
32117,36,4,4
32127,40,4,4
32137,36,4,4
32248,35,4,4
32250,40,4,4
32280,30,4,4
32303,33,4,4
32316,37,4,3
32336,38,4,4
32337,35,4,4
32347,29,4,4
32350,44,4,4
32357,38,4,4
32358,42,4,4
32369,35,4,4
32414,33,4,4
32426,30,4,4
32429,36,4,5
32446,40,4,4
32459,38,4,4
32497,40,4,4
32515,33,4,4
32522,34,4,4
32527,36,3,4
32548,34,4,4
32573,39,4,4
32577,35,4,4
32588,31,4,4
32596,33,4,4
32598,30,4,4
32625,30,4,4
32627,32,3,4
32644,39,3,3
32682,45,4,4
32690,34,4,4
32698,37,4,4
32703,35,4,4
32740,36,4,4
32749,43,4,4
32800,33,4,4
32811,36,4,3
32820,31,4,4
32833,32,3,4
32848,34,4,4
32883,32,4,4
32898,31,4,4
32912,33,4,4
32942,39,4,4
32976,34,5,4
33011,43,4,4
33046,40,4,4
33091,44,4,4
33104,38,4,4
33111,32,4,4
33116,37,4,4
33131,50,4,4
33132,37,4,4
33164,38,4,4
33211,41,4,4
33217,40,3,4
33270,42,4,4
33272,38,4,4
33283,35,4,4
33285,36,4,4
33302,30,4,5
33307,31,3,4
33328,38,4,4
33341,31,4,4
33393,31,4,4
33442,40,4,4
33462,32,4,4
33500,42,4,4
33507,36,4,4
33517,41,4,3
33519,38,4,4
33544,30,4,4
33553,38,4,4
33562,29,4,4
33579,39,4,4
33604,37,4,4
33606,34,4,5
33616,33,4,4
33617,39,4,4
33618,37,4,4
33670,39,4,4
33686,37,4,4
33717,37,3,4
33751,36,4,4
33763,27,4,4
33771,39,4,4
33778,34,4,4
33812,38,4,4
33889,44,4,4
33897,36,4,4
33901,42,4,4
33941,33,4,4
33950,40,4,4
33984,35,4,4
33987,39,4,3
34003,38,4,4
34018,38,4,4
34055,36,4,4
34071,36,4,4
34111,37,4,4
34123,36,4,4
34151,36,4,4
34187,31,4,5
34197,38,4,4
34204,37,4,4
34224,37,3,4
34236,32,4,4
34241,41,4,4
34246,40,4,4
34257,30,4,4
34263,29,4,4
34288,38,4,5
34302,37,4,4
34315,37,4,4
34324,35,4,5
34334,35,4,4
34340,34,4,5
34349,37,3,4
34356,40,4,4
34398,34,4,3
34404,38,4,4
34405,30,4,4
34410,38,4,4
34464,34,4,4
34472,37,4,4
34480,33,4,4
34494,34,4,4
34543,34,4,4
34551,38,4,4
34554,41,4,5
34576,35,4,4
34608,38,4,4
34613,34,4,4
34615,37,4,4
34671,37,4,4
34691,33,4,4
34704,44,4,4
34708,36,4,5
34715,31,4,4
34739,38,4,4
34750,35,3,4
34760,43,5,4
34783,39,4,4
34812,38,4,4
34822,36,5,4
34823,40,4,4
34838,29,4,4
34855,38,4,4
34869,34,4,5
34889,28,5,4
34895,37,4,4
34923,35,4,4
34926,33,4,4
34928,40,4,4
34954,38,4,4
34965,34,4,4
35005,33,4,4
35009,34,4,5
35025,38,4,4
35080,34,4,4
35087,35,4,4
35094,36,4,4
35099,32,4,4
35140,38,4,4
35143,34,4,4
35144,40,4,4
35179,46,4,4
35188,37,4,4
35191,38,4,4
35200,33,4,4
35208,41,5,4
35248,42,4,4
35253,38,4,4
35277,30,4,4
35278,26,3,4
35305,42,4,4
35347,36,4,4
35350,39,4,4
35358,31,4,4
35359,35,4,4
35417,38,4,4
35449,43,4,4
35460,34,4,4
35472,31,3,4
35483,32,4,4
35484,32,5,4
35585,33,4,4
35613,34,4,4
35616,38,4,5
35626,31,4,4
35636,40,4,4
35639,34,4,4
35656,35,5,4
35658,32,4,4
35661,34,4,4
35663,35,4,4
35675,41,4,4
35688,31,4,4
35729,39,4,4
35737,40,4,4
35738,32,4,4
35780,34,4,4
35782,32,4,4
35808,38,4,4
35813,36,4,4
35829,42,4,4
35837,37,4,4
35848,30,4,4
35851,38,4,4
35887,34,4,4
35889,36,4,4
35898,41,4,4
35912,39,4,4
35937,40,4,4
35951,26,4,4
35954,36,4,4
35967,39,4,4
35973,34,4,4
35979,34,4,4
36000,43,5,4
36014,31,3,5
36018,30,4,4
36032,37,4,4
36041,35,4,4
36057,35,4,5
36071,34,4,4
36105,37,4,4
36171,38,4,4
36193,41,4,4
36204,40,4,5
36239,32,4,4
36266,38,4,4
36302,37,4,4
36305,37,4,4
36311,34,4,4
36340,34,4,4
36342,37,4,4
36352,38,4,4
36353,33,4,4
36381,39,5,4
36390,25,4,4
36403,36,4,4
36422,36,4,4
36425,32,4,4
36430,39,4,4
36439,40,4,4
36463,30,4,4
36519,35,4,4
36524,37,4,4
36562,43,4,4
36569,35,4,4
36575,38,4,5
36580,37,3,4
36582,41,4,4
36587,34,4,4
36594,33,4,4
36612,38,4,4
36655,37,4,4
36671,39,4,4
36684,42,4,4
36689,40,4,5
36707,39,4,4
36730,35,4,4
36737,32,4,4
36745,37,4,4
36746,35,4,4
36749,37,5,5
36767,36,4,3
36770,36,4,4
36780,40,4,4
36803,30,4,4
36821,39,4,4
36826,36,4,4
36831,37,3,4
36870,30,4,4
36885,32,4,4
36887,29,4,4
36902,39,4,3
36916,43,4,4
36943,38,4,4
36946,35,4,4
36952,35,4,3
37003,36,5,4
37006,40,3,4
37023,33,4,3
37027,39,4,3
37032,40,4,4
37051,37,4,4
37060,41,4,4
37123,40,4,4
37164,25,4,4
37166,31,4,4
37167,30,4,5
37168,33,4,4
37170,34,4,4
37190,34,4,4
37192,35,4,4
37199,38,4,4
37202,35,4,4
37205,34,4,4
37206,45,5,4
37212,34,4,4
37221,39,5,4
37246,35,4,4
37274,42,4,4
37275,33,4,4
37277,30,4,4
37279,41,3,4
37309,39,3,4
37316,36,3,4
37330,28,3,4
37333,38,4,4
37382,39,4,4
37384,36,4,4
37389,35,4,4
37395,37,4,4
37417,39,4,4
37425,28,4,4
37433,36,4,4
37458,35,4,4
37471,38,4,4
37473,36,4,4
37493,41,4,4
37508,33,4,4
37511,36,4,4
37533,39,4,4
37571,31,4,4
37644,40,4,5
37667,34,4,4
37683,30,4,4
37690,35,4,4
37720,37,4,4
37740,37,3,4
37753,36,4,4
37799,37,4,5
37800,35,4,4
37829,34,4,4
37836,35,4,4
37873,30,4,4
37900,35,4,3
37904,34,5,4
37908,37,4,4
37921,33,5,4
37925,31,4,4
37927,33,4,3
37933,38,4,4
37967,40,4,4
37985,36,4,4
38007,36,4,4
38011,38,5,4
38016,30,4,4
38047,37,4,4
38050,38,5,4
38066,33,4,4
38073,35,4,4
38094,37,4,4
38099,32,4,4
38104,38,4,4
38108,38,4,4
38161,34,4,4
38182,32,4,4
38188,42,4,3
38198,36,4,4
38247,41,4,4
38284,34,4,4
38304,37,4,4
38312,39,4,4
38342,34,4,4
38359,42,4,4
38368,41,4,4
38374,35,4,4
38398,40,4,5
38400,33,4,5
38408,34,5,4
38412,38,4,4
38420,40,4,4
38432,34,4,4
38449,37,4,4
38459,40,4,4
38463,30,4,4
38477,34,4,4
38491,36,4,4
38500,37,4,4
38534,34,4,4
38556,38,4,4
38568,37,3,4
38596,44,4,4
38598,41,4,4
38624,40,4,4
38625,39,4,4
38635,32,4,4
38681,33,4,4
38688,30,4,4
38696,33,4,4
38708,37,4,3
38717,30,3,4
38718,39,4,4
38757,33,5,4
38804,33,4,5
38842,35,4,4
38856,37,4,4
38867,36,4,4
38927,43,4,4
38944,37,3,4
38953,35,4,4
38959,37,4,5
38995,38,4,4
39016,39,4,4
39017,38,4,4
39023,38,4,4
39026,37,4,4
39044,37,4,4
39045,29,4,4
39058,35,4,4
39072,39,4,4
39096,35,4,4
39097,36,4,4
39111,42,4,4
39115,35,4,4
39132,36,4,3
39189,37,4,4
39191,36,4,4
39231,37,4,4
39245,34,4,4
39272,34,4,4
39286,42,4,4
39347,36,4,4
39365,40,4,4
39380,38,4,4
39390,43,4,4
39391,42,4,4
39408,36,4,3
39417,33,4,4
39418,34,4,4
39422,45,5,4
39431,32,4,4
39434,31,4,4
39459,40,3,4
39473,31,4,4
39476,37,4,4
39490,32,4,5
39519,36,4,4
39527,33,4,4
39546,39,4,4
39563,37,4,4
39571,34,4,5
39595,39,4,4
39598,32,4,4
39636,34,4,5
39638,37,4,4
39649,39,4,4
39665,32,3,5
39712,39,4,4
39729,31,4,4
39737,34,4,4
39747,34,3,4
39750,42,4,4
39758,38,4,4
39770,34,4,4
39788,42,4,5
39793,37,4,4
39796,35,4,4
39799,31,4,4
39844,38,4,4
39923,35,4,4
39938,42,4,4
39953,43,3,4
39954,31,4,4
39964,43,4,4
39975,31,4,4
39989,42,4,4
39997,37,4,4
40001,35,4,4
40016,35,4,4
40035,44,5,4
40078,35,4,4
40100,33,4,5
40104,35,4,4
40105,32,4,4
40110,41,4,4
40113,28,4,4
40129,33,3,4
40147,36,4,4
40153,41,4,4
40155,37,4,4
40170,44,4,4
40171,35,4,4
40241,33,4,4
40269,37,4,4
40272,37,4,4
40276,40,4,4
40281,37,4,4
40338,31,4,4
40339,25,4,3
40390,37,4,4
40399,34,4,4
40416,31,4,4
40420,40,4,4
40454,42,4,4
40502,36,4,4
40524,35,4,4
40539,38,4,4
40543,31,4,4
40546,36,4,4
40563,36,4,4
40611,32,4,4
40620,36,4,5
40634,37,4,4
40637,36,4,4
40639,34,4,4
40670,37,4,4
40702,41,3,4
40709,39,4,3
40736,33,4,4
40765,31,4,3
40767,34,4,4
40825,41,4,4
40896,33,4,4
40897,37,4,4
40908,40,4,4
40912,36,4,4
40915,31,4,4
40927,36,4,4
40959,32,4,4
40981,38,4,4
40999,34,4,4
41003,37,4,4
41030,34,4,4
41037,26,4,4
41047,36,4,4
41048,38,4,4
41066,38,3,3
41070,39,4,4
41072,31,4,4
41098,33,3,5
41111,32,4,4
41135,30,4,4
41182,37,4,4
41194,35,4,3
41203,30,4,4
41219,26,4,4
41232,35,4,4
41251,38,4,4
41261,30,4,4
41265,30,4,4
41271,36,4,3
41293,39,4,4
41323,42,4,4
41329,40,4,4
41337,30,4,4
41369,40,4,4
41373,36,4,4
41391,39,4,5
41392,36,4,4
41397,36,4,4
41426,39,4,4
41436,37,4,4
41457,29,4,4
41469,35,4,4
41477,37,4,4
41486,37,4,4
41544,31,4,4
41549,30,4,4
41565,31,4,4
41576,34,4,4
41604,30,4,4
41606,36,4,4
41632,41,4,4
41634,38,4,4
41636,39,4,4
41641,30,4,3
41653,32,4,4
41671,42,4,4
41675,30,4,4
41696,37,4,4
41699,39,4,4
41701,35,4,4
41777,40,4,4
41782,37,4,4
41807,38,4,4
41810,37,4,4
41818,36,4,4
41831,40,4,4
41870,38,4,4
41879,36,4,4
41889,42,4,4
41905,43,4,4
41918,42,5,4
41926,35,5,4
41939,32,4,4
41950,28,4,4
41957,40,4,4
41960,33,4,4
41972,33,4,4
42008,40,4,4
42015,31,4,4
42027,33,4,4
42036,31,4,4
42063,38,5,4
42069,39,4,5
42094,31,4,4
42111,34,4,4
42121,33,4,4
42130,39,4,4
42153,30,5,4
42172,41,4,4
42253,34,4,4
42258,41,4,4
42272,41,4,4
42286,37,4,4
42316,33,4,4
42338,42,4,4
42344,35,4,4
42346,32,3,4
42352,34,4,4
42357,37,4,4
42381,38,4,4
42494,42,4,3
42546,48,4,4
42548,35,4,4
42553,40,5,4
42572,37,4,4
42578,39,4,4
42579,40,4,4
42621,33,4,4
42680,31,4,4
42681,34,5,4
42690,31,4,4
42699,31,4,4
42704,37,4,4
42712,31,4,4
42715,37,4,4
42728,39,4,4
42744,30,4,4
42792,37,4,4
42803,42,4,4
42856,33,5,4
42905,33,4,4
42915,38,3,4
42916,38,4,4
42939,37,4,4
42942,34,4,4
42961,37,4,4
42992,34,4,3
43004,41,4,4
43037,30,4,4
43038,35,4,4
43039,36,4,4
43046,42,4,4
43064,37,4,4
43069,39,4,4
43124,37,4,4
43144,42,4,4
43160,42,5,4
43187,35,4,4
43189,40,4,4
43201,40,4,5
43228,33,3,4
43266,38,4,5
43316,36,4,4
43324,33,4,4
43328,31,3,4
43335,35,4,4
43436,40,4,4
43441,36,4,4
43453,34,4,4
43478,35,4,4
43480,31,4,4
43487,36,4,4
43493,29,4,4
43495,38,4,4
43505,33,4,4
43517,31,4,4
43539,37,4,4
43550,31,4,4
43553,36,4,4
43577,35,4,4
43606,32,4,3
43617,35,4,4
43644,43,4,4
43697,32,4,4
43699,36,4,4
43707,39,5,4
43760,37,4,4
43775,42,4,4
43784,41,4,4
43786,29,4,4
43825,34,5,4
43827,39,4,4
43871,35,4,4
43891,35,4,4
43944,33,4,4
43965,33,4,4
43969,37,4,4
43979,36,3,4
43982,40,4,3
44045,39,4,4
44051,33,4,4
44052,37,4,4
44156,38,5,4
44162,35,4,4
44183,35,4,4
44194,31,4,4
44203,32,4,4
44229,40,4,3
44246,34,3,4
44265,40,4,4
44272,39,4,4
44276,39,4,4
44309,35,4,4
44315,33,4,4
44323,32,4,4
44338,34,3,4
44358,36,4,4
44367,44,4,5
44384,40,4,4
44400,41,4,4
44405,38,4,4
44432,31,4,4
44444,36,4,3
44449,38,4,4
44462,40,4,4
44469,37,4,4
44486,36,4,4
44490,38,4,4
44540,36,4,4
44552,36,4,5
44579,39,4,4
44597,41,3,3
44611,36,4,4
44622,35,4,4
44638,31,4,4
44640,29,4,4
44641,34,4,4
44675,44,4,4
44696,35,4,4
44707,34,4,4
44709,38,4,4
44727,32,4,4
44729,41,4,4
44759,33,4,4
44815,29,4,4
44825,34,4,4
44826,33,4,4
44869,39,3,4
44901,39,4,4
44928,38,4,4
44946,40,4,4
44953,38,4,4
44955,36,4,4
44961,34,3,4
44974,39,4,4
44990,34,4,4
45001,31,4,4
45002,34,4,4
45007,33,4,4
45037,34,4,4
45050,34,4,4
45052,35,4,4
45061,43,4,4
45066,38,4,4
45077,31,4,4
45082,38,4,4
45085,40,4,4
45103,33,4,4
45115,38,4,3
45143,36,4,4
45149,34,4,5
45155,33,4,4
45183,42,4,4
45226,39,4,4
45228,42,4,4
45231,37,4,4
45244,34,4,4
45248,39,4,4
45258,34,4,4
45268,33,4,4
45269,38,4,3
45271,35,4,4
45296,39,3,4
45306,32,5,4
45313,35,4,4
45316,35,4,4
45323,39,5,4
45331,38,4,4
45334,38,3,4
45356,36,4,4
45373,45,3,4
45386,29,3,4
45414,36,4,4
45444,36,4,4
45477,35,4,4
45479,34,4,4
45500,35,4,4
45551,36,4,4
45556,35,4,4
45564,36,4,4
45567,37,4,4
45575,34,4,4
45603,34,4,4
45612,35,4,4
45614,40,4,4
45640,36,4,4
45651,39,4,5
45695,36,4,3
45700,30,4,4
45734,37,3,4
45765,35,4,4
45806,40,4,4
45828,47,4,4
45829,33,4,4
45847,39,4,4
45861,38,4,4
45933,35,4,4
45935,36,4,4
45954,37,4,4
45966,38,4,5
45972,38,4,4
45976,37,4,4
45993,39,4,3
46008,36,4,3
46027,28,3,4
46031,35,4,4
46056,33,4,4
46064,30,4,5
46069,40,4,4
46073,35,4,5
46080,40,4,4
46089,41,4,4
46106,42,4,4
46130,30,4,4
46132,35,4,4
46173,39,4,4
46181,39,4,4
46190,40,4,4
46203,37,4,4
46221,41,4,4
46224,35,4,4
46225,34,4,4
46275,38,4,4
46302,34,5,4
46317,31,4,4
46328,40,4,4
46371,35,4,4
46373,35,4,4
46379,40,4,3
46383,37,4,4
46385,32,4,4
46389,30,4,4
46418,41,4,4
46447,30,4,4
46460,29,4,4
46462,36,4,4
46477,38,4,4
46497,32,4,4
46504,37,4,4
46506,34,4,4
46517,35,4,4
46551,39,4,4
46552,37,4,4
46560,32,4,4
46634,30,4,4
46682,38,4,4
46684,37,4,4
46698,41,3,3
46715,25,4,4
46777,33,4,4
46780,38,4,4
46785,35,4,4
46789,33,4,4
46796,31,4,4
46833,34,4,4
46909,36,4,4
46927,34,5,4
46928,35,5,4
46944,35,4,4
46952,36,4,4
46957,28,4,4
46982,31,5,4
46984,34,4,4
47006,39,4,4
47020,38,4,4
47047,40,4,4
47077,40,4,4
47145,46,4,3
47167,33,4,4
47174,34,4,4
47183,24,4,4
47199,39,3,4
47203,42,4,4
47273,39,4,4
47285,34,4,4
47295,36,4,5
47312,36,4,4
47326,41,4,5
47332,35,4,4
47334,32,4,4
47368,41,4,4
47372,34,4,4
47376,37,4,4
47379,39,4,4
47404,36,4,4
47415,36,4,5
47417,36,4,4
47438,45,4,4
47439,33,4,4
47444,34,4,4
47450,32,5,3
47534,38,4,4
47536,31,4,4
47541,36,4,4
47543,40,4,4
47581,37,4,4
47593,30,4,4
47599,33,4,4
47615,34,3,4
47619,39,4,4
47620,37,4,4
47623,36,4,4
47665,27,4,4
47667,36,3,4
47730,37,4,4
47745,38,4,4
47783,40,3,4
47787,39,4,4
47788,35,4,4
47809,37,4,4
47829,38,4,4
47860,38,4,4
47862,38,4,4
47879,40,4,4
47904,38,4,4
47918,35,4,4
47923,31,4,3
47969,34,5,4
47995,35,4,4
48025,33,4,4
48029,31,4,4
48051,35,4,4
48083,35,4,5
48102,40,4,4
48110,41,4,4
48112,29,4,4
48134,33,4,4
48149,31,4,4
48162,37,4,3
48165,33,4,4
48203,39,4,4
48260,37,4,4
48272,32,4,4
48273,37,4,4
48280,35,4,4
48292,40,4,5
48329,38,4,5
48348,34,4,4
48350,41,4,4
48352,39,3,4
48360,31,4,4
48370,36,3,5
48385,36,4,4
48390,35,4,4
48392,41,4,4
48420,34,4,4
48425,31,4,4
48435,29,4,4
48454,41,4,4
48475,41,4,4
48478,37,4,4
48529,41,4,4
48582,35,5,4
48600,35,4,4
48638,37,4,4
48642,37,4,4
48650,37,4,4
48680,37,4,4
48713,41,4,4
48745,42,4,4
48754,39,4,4
48801,37,4,4
48820,36,4,4
48833,31,4,4
48838,33,4,4
48881,30,4,4
48887,33,4,4
48908,29,3,4
48922,45,4,5
48924,33,4,4
48954,35,4,4
48958,31,4,4
48965,35,4,4
48982,41,4,5
48983,39,3,4
48992,37,4,4
48994,39,4,4
49001,39,4,4
49005,39,4,4
49020,38,4,4
49030,35,4,4
49094,37,4,4
49104,43,4,4
49109,34,4,4
49138,33,4,4
49139,40,4,4
49161,36,4,4
49208,36,4,4
49241,41,4,4
49245,38,4,4
49253,33,4,4
49261,34,4,4
49299,38,4,4
49320,42,4,4
49325,34,4,4
49328,32,3,4
49339,37,3,4
49341,31,4,4
49345,29,4,4
49366,29,3,5
49367,33,4,4
49387,44,4,4
49399,36,4,4
49414,38,4,4
49440,42,4,4
49448,33,4,4
49462,39,4,3
49482,32,4,4
49493,37,4,4
49496,40,3,4
49510,38,4,4
49514,33,4,4
49555,34,4,5
49564,32,4,4
49570,35,4,4
49578,39,4,3
49596,36,4,4
49651,33,4,4
49654,34,5,3
49669,35,4,4
49708,29,4,4
49714,35,4,4
49720,33,4,4
49753,33,4,4
49795,35,4,4
49804,36,4,4
49810,37,4,5
49826,34,4,4
49875,41,4,4
49880,34,4,4
49885,32,5,4
49940,40,4,4
49948,38,5,4
50012,39,3,4
50019,42,4,5
50025,44,4,4
50040,32,4,4
50067,43,4,4
50069,35,5,4
50077,35,4,4
50122,43,4,4
50173,39,4,4
50214,37,4,4
50221,33,4,4
50230,27,3,4
50273,39,5,4
50291,38,4,4
50297,35,4,4
50309,34,4,4
50311,31,5,3
50325,35,5,4
50344,33,4,4
50355,32,4,4
50433,31,4,4
50473,41,4,4
50489,31,4,5
50497,35,4,4
50520,39,4,4
50523,31,4,4
50552,38,4,4
50589,36,4,4
50596,39,4,4
50620,42,4,4
50627,32,4,4
50683,39,3,4
50747,35,4,4
50752,27,4,4
50764,36,4,4
50778,34,4,4
50782,40,4,4
50794,34,4,4
50799,36,4,4
50828,38,4,4
50830,30,4,4
50834,30,4,4
50838,32,4,4
50870,32,4,4
50909,42,3,4
50911,36,4,4
50938,37,4,4
50953,39,4,4
50981,31,4,4
50983,26,4,4
50995,36,4,4
51038,41,4,4
51042,37,4,4
51048,41,4,4
51054,33,4,4
51112,40,4,4
51133,34,4,4
51236,31,5,3
51263,38,4,4
51284,36,4,4
51302,24,4,4
51312,39,4,4
51317,39,4,4
51339,43,4,4
51377,35,4,4
51388,39,4,4
51406,33,4,4
51435,33,4,4
51436,34,4,4
51466,39,4,4
51527,34,4,4
51569,37,4,4
51570,32,5,4
51575,39,4,4
51598,40,4,4
51626,30,4,4
51640,36,4,4
51651,33,4,4
51685,35,4,3
51700,38,3,4
51776,30,4,4
51782,44,5,4
51785,38,4,5
51789,41,4,4
51809,32,4,4
51828,30,4,4
51853,40,4,4
51890,36,4,4
51921,45,4,4
51940,43,4,3
51947,36,4,5
51959,35,4,4
51965,37,4,4
52004,38,3,4
52005,35,4,5
52018,32,4,4
52065,34,4,4
52085,33,4,4
52086,42,4,3
52093,35,4,4
52139,34,3,4
52154,41,4,4
52155,42,4,4
52157,36,4,4
52174,33,3,4
52175,39,4,4
52220,41,4,4
52240,36,4,4
52283,34,4,4
52287,34,4,4
52322,33,4,4
52359,34,4,4
52380,40,4,4
52389,27,4,4
52392,38,4,4
52394,37,4,4
